Name,Power,W/m2,Diameter,hub height [m],Noise @ 3m/s [dB],Noise @ 4m/s [dB],Noise @ 5m/s [dB],Noise @ 6m/s [dB],Noise @ 7m/s [dB],Noise @ 8m/s [dB],Noise @ 9m/s [dB],Noise @ 10m/s [dB],Noise @ 11m/s [dB],Noise @ 12m/s [dB],Valid,Company,Variant,Sec. power,Def. hub height,Edit date
,,,,,wind speed at 10m,,,,,,,,,,,,,,,
ENERCON E-115 TES 3000 115.7 !O!,3000,285.3,115.7,92,91,96.5,100.6,103.5,104.7,105,105,105,,,Yes,ENERCON,E-115 TES,,135.4,16.06.2017
ENERCON E-115 TES 3000 115.7 !O!,3000,285.3,115.7,135.4,91.9,97.5,101.5,104.2,104.8,105,105,105,,,Yes,ENERCON,E-115 TES,,135.4,16.06.2017
ENERCON E-115 TES 3000 115.7 !O!,3000,285.3,115.7,149,92.2,97.7,101.8,104.2,104.9,105,105,105,,,Yes,ENERCON,E-115 TES,,135.4,16.06.2017
GAMESA G114 2000 114.0 !O!,2000,195.9,114,80,95.8,96.3,101.4,105.6,106,106,106,,,,Yes,GAMESA,G114,,93,19.10.2016
GAMESA G114 2000 114.0 !O!,2000,195.9,114,93,95.8,96.8,101.9,106,106,106,106,,,,Yes,GAMESA,G114,,93,19.10.2016
GAMESA G114 2000 114.0 !O!,2000,195.9,114,120,95.8,97.8,102.8,106,106,106,106,,,,Yes,GAMESA,G114,,93,19.10.2016
GAMESA G114 2000 114.0 !O!,2000,195.9,114,125,95.8,98,103,106,106,106,106,,,,Yes,GAMESA,G114,,93,19.10.2016
GAMESA G114 2625 114.0 !O!,2625,,114,80,95.1,96.9,102.2,104.4,106.6,106.6,106.6,106.6,,,,,,,,
GAMESA G114 2625 114.0 !O!,2625,,114,93,95.1,97.5,102.8,104.9,106.6,106.6,106.6,106.6,,,,,,,,
GAMESA G114 2625 114.0 !O!,2625,257.2,114,125,95.1,98.6,103.8,106,106.6,106.6,106.6,106.6,,,Yes,GAMESA,G114,,93,10.11.2016
GAMESA G132 3300 132.0 !O!,3300,241.1,132,84,,,101.7,105.5,105.7,105.6,105.6,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G132 3300 132.0 !O!,3300,241.1,132,97,,,102.2,105.6,105.7,105.6,105.6,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G132 3300 132.0 !O!,3300,241.1,132,114,,,102.7,105.7,105.7,105.6,-,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G132 3300 132.0 !O!,3300,241.1,132,134,,,103.2,105.7,105.6,105.6,-,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G132 3465 132.0 !O!,3465,253.2,132,84,,,101.7,105.6,106.3,106.1,106.1,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G132 3465 132.0 !O!,3465,253.2,132,97,,,102.2,105.8,106.3,106.1,106.1,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G132 3465 132.0 !O!,3465,253.2,132,114,,,102.7,105.9,106.3,106.1,,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G132 3465 132.0 !O!,3465,253.2,132,134,,,103.2,106.1,106.2,106.1,,,,,Yes,GAMESA,G132,,84,17.05.2018
GAMESA G90 IA 2000 90.0 !O!,2000,314.4,90,78,93.9,94.9,100.2,104.1,104.1,104.1,104.1,104.1,,,Yes,GAMESA,G90 IA,,78,18.07.2013
GAMESA G90 IA 2000 90.0 !O!,2000,314.4,90,90,93.9,95.4,100.7,104.1,104.1,104.1,104.1,104.1,,,Yes,GAMESA,G90 IA,,78,18.07.2013
GE WIND ENERGY 5.3-158 Thrust 665 5300 158.0 !O!,5 300,270.3,158,,,,,,,,,,,,No,GE WIND ENERGY,5.3-158 Thrust 665,,120.9,03.03.2021
GE WIND ENERGY 5.3-158 Thrust 700 5300 158.0 !O!,5 300,270.3,158,,,,,,,,,,,,No,GE WIND ENERGY,5.3-158 Thrust 700,,120.9,03.03.2021
GE WIND ENERGY 5.5-158 Thrust 665 5500 158.0 !O!,5 500,280.5,158,,,,,,,,,,,,No,GE WIND ENERGY,5.5-158 Thrust 665,,120.9,03.03.2021
GE WIND ENERGY 5.5-158 Thrust 700 5500 158.0 !O!,5 500,280.5,158,,,,,,,,,,,,No,GE WIND ENERGY,5.5-158 Thrust 700,,120.9,03.03.2021
GE WIND ENERGY GE 1.5s 1500 70.5 !O!,1 500,384.3,70.5,,,,,,,,,,,,No,GE WIND ENERGY,GE 1.5s,,64.7,19.12.2011
NEG MICON NM72C/1500 EVO II 1500-400 72.0 !O!,1 500,368.4,72,,,,,,,,,,,,No,NEG MICON,NM72C/1500 EVO II,400,62,05.06.2014
NEG MICON NM82/1500 1500-900 82.0 !O!,1 500,284,82,,,,,,,,,,,,No,NEG MICON,NM82/1500,900,93.6,07.06.2013
NEG MICON NM82/1650 1650 82.0 !O!,1 650,312.4,82,,,,,,,,,,,,No,NEG MICON,NM82/1650,,78,04.03.2005
NEG MICON NM92/2750 2750 92.0 !O!,2 750,413.7,92,,,,,,,,,,,,No,NEG MICON,NM92/2750,,70,17.06.2014
Siemens Gamesa SG-145 4.5  4500 145.0 !O!,4500,272.5,145,107.5,,103.9,107.3,107.8,107.8,,,,,,Yes,Siemens Gamesa,SG-145 4.5,,127.5,24.08.2021
Siemens Gamesa SG-145 4.5  4500 145.0 !O!,4500,272.5,145,127.5,,104.4,107.6,107.8,107.8,,,,,,Yes,Siemens Gamesa,SG-145 4.5,,127.5,24.08.2021
Siemens Gamesa SG-145 4.5  4500 145.0 !O!,4500,272.5,145,157.5,,105,107.8,107.8,107.8,,,,,,Yes,Siemens Gamesa,SG-145 4.5,,127.5,24.08.2021
VENSYS 115 4100 115.0 !O!,4 100,394.7,115,72.5,,,,,,104.9,,104.9,,,Yes,VENSYS,115,,72.5,09.12.2020
VENSYS 136 3500 136.6 !O!,3 500,238.8,136.6,97.2,,,,,,105.5,,105.5,,,Yes,VENSYS,136,,97.2,09.12.2020
VENSYS 170 5600 170.0 !O!,5 600,246.7,170,115,,,,,,105.4,,105.4,,,Yes,VENSYS,170,,115,28.10.2020
ENERCON E-70 E4 2.3 MW 2300 71.0 !O!,2300,580.9,71,57,,,93.6,98.5,101.3,102.9,,,,,Yes,ENERCON,E-70 E4 2.3 MW,,64,26.04.2012
ENERCON E-70 E4 2.3 MW 2300 71.0 !O!,2300,580.9,71,64,,,93.6,98.8,101.4,103.1,,,,,Yes,ENERCON,E-70 E4 2.3 MW,,64,26.04.2012
ENERCON E-70 E4 2.3 MW 2300 71.0 !O!,2300,580.9,71,74.5,,,93.9,99.2,101.5,103.4,,,,,Yes,ENERCON,E-70 E4 2.3 MW,,64,26.04.2012
ENERCON E-70 E4 2.3 MW 2300 71.0 !O!,2300,580.9,71,85,,,94.1,99.7,101.6,103.5,,,,,Yes,ENERCON,E-70 E4 2.3 MW,,64,26.04.2012
ENERCON E-70 E4 2.3 MW 2300 71.0 !O!,2300,580.9,71,98.2,,,94.6,100,101.7,103.7,,,,,Yes,ENERCON,E-70 E4 2.3 MW,,64,26.04.2012
ENERCON E-70 E4 2.3 MW 2300 71.0 !O!,2300,580.9,71,99,,,94.6,100,101.7,103.7,,,,,Yes,ENERCON,E-70 E4 2.3 MW,,64,26.04.2012
ENERCON E-70 E4 2.3 MW 2300 71.0 !O!,2300,580.9,71,113.5,,,95.1,100.3,101.9,103.8,,,,,Yes,ENERCON,E-70 E4 2.3 MW,,64,26.04.2012
ENERCON E-82 E2 TES 2300 82.0 !O!,2 300,435.5,82,78.3,"84,4","90,8","96,5","99,8","100,7","101,6",102,102,102,102,Yes,ENERCON,E-82 E2 TES,,78.3,11.07.2022
ENERCON E-82 E2 TES 2300 82.0 !O!,2 300,435.5,82,84,"84,6",91,"96,7","99,8","100,8","101,6",102,102,102,102,Yes,ENERCON,E-82 E2 TES,,78.3,11.07.2022
ENERCON E-82 E2 TES 2300 82.0 !O!,2 300,435.5,82,84.6,"84,6",91,"96,7","99,8","100,8","101,6",102,102,102,102,Yes,ENERCON,E-82 E2 TES,,78.3,11.07.2022
ENERCON E-82 E2 TES 2300 82.0 !O!,2 300,435.5,82,98.4,85,"91,5","97,1",100,"100,9","101,7",102,102,102,102,Yes,ENERCON,E-82 E2 TES,,78.3,11.07.2022
ENERCON E-82 E2 TES 2300 82.0 !O!,2 300,435.5,82,108.4,"85,3","91,8","97,4",100,101,"101,8",102,102,102,102,Yes,ENERCON,E-82 E2 TES,,78.3,11.07.2022
ENERCON E-82 E2 TES 2300 82.0 !O!,2 300,435.5,82,138.4,"85,9","92,6","98,1","100,2","101,2",102,102,102,102,102,Yes,ENERCON,E-82 E2 TES,,78.3,11.07.2022
GAMESA G97 2000 97.0 !O!,2 000,270.6,97,78,94,"94,6","98,3","101,7","104,3","104,5","104,5","104,5",,,Yes,GAMESA,G97,,78,20.07.2018
GAMESA G97 2000 97.0 !O!,2 000,270.6,97,90,94,"94,7","98,7","102,1","104,5","104,5","104,5","104,5",,,Yes,GAMESA,G97,,78,20.07.2018
GAMESA G97 2000 97.0 !O!,2 000,270.6,97,100,94,"94,9",99,"102,4","104,5","104,5","104,5","104,5",,,Yes,GAMESA,G97,,78,20.07.2018
GAMESA G97 2000 97.0 !O!,2 000,270.6,97,120,"94,1","95,4","99,5","102,8","104,5","104,5","104,5","104,5",,,Yes,GAMESA,G97,,78,20.07.2018
GE WIND ENERGY GE 1.5 1500 77.0 !O!,1 500,322.1,77,,,,,,,,,,,,No,GE WIND ENERGY,GE 1.5,,65,13.08.2013
GE WIND ENERGY GE 1.5sl 1500 77.0 !O!,1 500,322.1,77,,,,,,,,,,,,No,GE WIND ENERGY,GE 1.5sl,,61.4,19.12.2011
GE WIND ENERGY GE 3.8-130 3830 130.0 !O!,3 830,288.6,130,,,,,,,,,,,,Yes,GE WIND ENERGY,GE 3.8-130,,85,27.03.2017
NEG MICON NM72C/1500 EII 60Hz 60Hz 1500-400 72.0 !O!,1 500,368.4,72,,,,,,,,,,,,No,NEG MICON,NM72C/1500 EII 60Hz,400,62,07.06.2013
NEG MICON NM82/1650 1650-900 82.0 !O!,1 650,312.4,82,,,,,,,,,,,,No,NEG MICON,NM82/1650,900,78,04.03.2005
REpower MM 100 2000 100.0 !O!,2 000,254.6,100,,,,,,,,,,,,No,REpower,MM 100,,100,10.03.2014
VENSYS 126 3800 126.2 !O!,3 800,303.8,126.2,86.9,,,,,,104.8,,104.8,,,Yes,VENSYS,126,,86.9,28.10.2020
VESTAS V112 3075 112.0 !O!,3 075,312.1,112,84,"94,5","97,3","100,9","104,3",106,"106,5","106,5","106,5","106,5","106,5",Yes,VESTAS,V112,,84,01.02.2013
VESTAS V112 3075 112.0 !O!,3 075,312.1,112,94,"94,5","97,5","101,2","104,6","106,5","106,5","106,5","106,5","106,5","106,5",Yes,VESTAS,V112,,84,01.02.2013
VESTAS V112 3075 112.0 !O!,3 075,312.1,112,96,"94,5","97,5","101,2","104,6","106,5","106,5","106,5","106,5","106,5","106,5",Yes,VESTAS,V112,,84,01.02.2013
VESTAS V112 3075 112.0 !O!,3 075,312.1,112,119,"94,7","98,1","101,9","105,1","106,5","106,5","106,5","106,5","106,5","106,5",Yes,VESTAS,V112,,84,01.02.2013
VESTAS V150-4.0 4000 150.0 !O!,4 000,226.4,150,105,"91,9","95,7","100,6","104,4","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.0,,105,29.01.2020
VESTAS V150-4.0 4000 150.0 !O!,4 000,226.4,150,123,"92,1","96,1","101,2","104,6","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.0,,105,29.01.2020
VESTAS V150-4.0 4000 150.0 !O!,4 000,226.4,150,155,"92,3","96,6","101,9","104,9","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.0,,105,29.01.2020
VESTAS V150-4.0 4000 150.0 !O!,4 000,226.4,150,166,"92,4","96,8","102,1","104,9","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.0,,105,29.01.2020
VESTAS V150-4.2 4200 150.0 !O!,4 200,237.7,150,105,"91,9","95,7","100,6","104,4","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.2,,105,29.01.2020
VESTAS V150-4.2 4200 150.0 !O!,4 200,237.7,150,123,"92,1","96,1","101,2","104,6","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.2,,105,29.01.2020
VESTAS V150-4.2 4200 150.0 !O!,4 200,237.7,150,155,"92,3","96,6","101,9","104,9","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.2,,105,29.01.2020
VESTAS V150-4.2 4200 150.0 !O!,4 200,237.7,150,166,"92,4","96,8","102,1","104,9","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-4.2,,105,29.01.2020
VESTAS V150-5.6 5600 150.0 !O!,5 600,316.9,150,105,"92,5","96,3","100,6","103,6","104,2","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-5.6,,105,11.03.2022
VESTAS V150-5.6 5600 150.0 !O!,5 600,316.9,150,125,"92,8","96,6",101,"103,8","104,4","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-5.6,,105,11.03.2022
VESTAS V150-5.6 5600 150.0 !O!,5 600,316.9,150,148,93,97,"101,5",104,"104,5","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-5.6,,105,11.03.2022
VESTAS V150-5.6 5600 150.0 !O!,5 600,316.9,150,155,93,"97,1","101,6",104,"104,6","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-5.6,,105,11.03.2022
VESTAS V150-5.6 5600 150.0 !O!,5 600,316.9,150,166,"93,1","97,3","101,8",104,"104,7","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-5.6,,105,11.03.2022
VESTAS V150-6.0 6000 150.0 !O!,6 000,339.5,150,105,"92,8","96,2","100,5",104,"104,8","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-6.0,,105,11.03.2022
VESTAS V150-6.0 6000 150.0 !O!,6 000,339.5,150,125,93,"96,6",101,"104,3","104,8","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-6.0,,105,11.03.2022
VESTAS V150-6.0 6000 150.0 !O!,6 000,339.5,150,155,"93,2","97,1","101,5","104,6","104,9","104,9","104,9","104,9","104,9","104,9",Yes,VESTAS,V150-6.0,,105,11.03.2022
VESTAS V80-1.8MW 60Hz 60Hz 1800 80.0 !O!,1 800,358.1,80,,,,,,,,,,,,No,VESTAS,V80-1.8MW 60Hz,,60,17.08.2016
ENERCON E-101 3000 101.0 !-!,3 000,374.4,101,,,,,,,,,,,,No,ENERCON,E-101,,99,13.01.2015
ENERCON E-101 E2 3500 101.0 !-!,3 500,436.9,101,74,,,96.2,100,102.3,104.3,104.3,104.3,,,Yes,ENERCON,E-101 E2,,74,16.06.2017
ENERCON E-40/5.40 500 40.3 !O!,500,392,40.3,,,,,,,,,,,,No,ENERCON,E-40/5.40,,65,15.09.2011
ENERCON E-82 E2 2300 82.0 !O!,2 300,435.5,82,78.3,"88,2","93,5","96,8","100,6","103,1",104,104,104,104,104,Yes,ENERCON,E-82 E2,,78.3,11.07.2022
ENERCON E-82 E2 2300 82.0 !O!,2 300,435.5,82,84,"88,4","93,7","96,9","100,8","103,2",104,104,104,104,104,Yes,ENERCON,E-82 E2,,78.3,11.07.2022
ENERCON E-82 E2 2300 82.0 !O!,2 300,435.5,82,84.6,"88,4","93,7","96,9","100,8","103,2",104,104,104,104,104,Yes,ENERCON,E-82 E2,,78.3,11.07.2022
ENERCON E-82 E2 2300 82.0 !O!,2 300,435.5,82,98.4,"88,7","94,1","97,4","101,2","103,5",104,104,104,104,104,Yes,ENERCON,E-82 E2,,78.3,11.07.2022
ENERCON E-82 E2 2300 82.0 !O!,2 300,435.5,82,108.4,89,"94,3","97,6","101,4","103,6",104,104,104,104,104,Yes,ENERCON,E-82 E2,,78.3,11.07.2022
ENERCON E-82 E2 2300 82.0 !O!,2 300,435.5,82,138.4,"89,5","94,9","98,3",102,"103,7",104,104,104,104,104,Yes,ENERCON,E-82 E2,,78.3,11.07.2022
ENRONWIND EW 1.5sl 1500 77.0 !O!,1 500,322.1,77,,,,,,,,,,,,No,ENRONWIND,EW 1.5sl,,100,10.03.2004
GAMESA G126  2625 126.0 !O!,2 625,210.5,126,84,96,98,"103,2","106,8","106,8","106,8","106,8","106,8",,,Yes,GAMESA,G126,,84,10.11.2016
GAMESA G126  2625 126.0 !O!,2 625,210.5,126,102,96,"98,7","103,9","106,8","106,8","106,8","106,8","106,8",,,Yes,GAMESA,G126,,84,10.11.2016
GAMESA G126  2625 126.0 !O!,2 625,210.5,126,129,96,"99,6","104,7","106,8","106,8","106,8","106,8","106,8",,,Yes,GAMESA,G126,,84,10.11.2016
GAMESA G126 2500 126.0 !O!,2 500,200.5,126,84,96,98,"103,2","106,2","106,2","106,2","106,2","106,2",,,Yes,GAMESA,G126,,84,10.11.2016
GAMESA G126 2500 126.0 !O!,2 500,200.5,126,102,96,"98,7","103,9","106,2","106,2","106,2","106,2","106,2",,,Yes,GAMESA,G126,,84,10.11.2016
GAMESA G126 2500 126.0 !O!,2 500,200.5,126,129,96,"99,6","104,7","106,2","106,2","106,2","106,2","106,2",,,Yes,GAMESA,G126,,84,10.11.2016
GE WIND ENERGY 5.3-158 GT120 5300 158.0 !-!,5 300,270.3,158,,,,,,,,,,,,Yes,GE WIND ENERGY,5.3-158 GT120,,120.9,02.09.2021
GE WIND ENERGY 5.3-158 GT120 5500 158.0 !-!,5 500,280.5,158,,,,,,,,,,,,No,GE WIND ENERGY,5.3-158 GT120,,120.9,08.04.2021
GE WIND ENERGY 5.3-158 LT120 5300 158.0 !-!,5 300,270.3,158,,,,,,,,,,,,Yes,GE WIND ENERGY,5.3-158 LT120,,101,02.09.2021
GE WIND ENERGY 5.5-158 GT120 5500 158.0 !-!,5 500,280.5,158,,,,,,,,,,,,Yes,GE WIND ENERGY,5.5-158 GT120,,120.9,21.03.2022
GE WIND ENERGY 5.5-158 LT120 5500 158.0 !-!,5 500,280.5,158,,,,,,,,,,,,Yes,GE WIND ENERGY,5.5-158 LT120,,101,02.09.2021
GE WIND ENERGY GE 2.5-120 2500 120.0 !O!,2 500,221,120,,,,,,,,,,,,No,GE WIND ENERGY,GE 2.5-120,,85,23.10.2019
GE WIND ENERGY GE 2.75-120 2750 120.0 !O!,2 750,243.2,120,,,,,,,,,,,,No,GE WIND ENERGY,GE 2.75-120,,139,23.10.2019
GE WIND ENERGY GE 3.6-137 3630 137.0 !O!,3 630,246.2,137,,,,,,,,,,,,Yes,GE WIND ENERGY,GE 3.6-137,,110,26.03.2020
NEG MICON NM80/2750 2750 80.0 !O!,2 750,547.1,80,,,,,,,,,,,,No,NEG MICON,NM80/2750,,70,17.06.2014
NORDEX N100/2500 2500 99.8 !O!,2 500,319.6,99.8,75,"95,9","97,8","100,7","104,9","105,9",106,106,106,106,106,Yes,NORDEX,N100/2500,,80,03.02.2014
NORDEX N100/2500 2500 99.8 !O!,2 500,319.6,99.8,80,"95,9","97,8","100,9","104,9","105,9",106,106,106,106,106,Yes,NORDEX,N100/2500,,80,03.02.2014
NORDEX N100/2500 2500 99.8 !O!,2 500,319.6,99.8,100,96,98,"101,5",105,106,106,106,106,106,106,Yes,NORDEX,N100/2500,,80,03.02.2014
NORDEX N100/2500 2500 99.8 !O!,2 500,319.6,99.8,140,"96,1","98,3","102,4","105,1",106,106,106,106,106,106,Yes,NORDEX,N100/2500,,80,03.02.2014
NORDEX N117 2400 116.8 !O!,2 400,224,116.8,,,,,,,,,,,,No,NORDEX,N117,,91,25.04.2014
NORDEX N117 2400 117.0 !O!,2 400,223.2,117,,,,,,,,,,,,No,NORDEX,N117,,91,01.02.2013
NORDEX N90/2500 HS 2500 90.0 !O!,2 500,393,90,65,"93,4","97,3","100,4","103,8","104,9","105,4","105,5","105,5","105,5","105,5",Yes,NORDEX,N90/2500 HS,,80,04.02.2014
NORDEX N90/2500 HS 2500 90.0 !O!,2 500,393,90,70,"93,5","97,4","100,6","103,9",105,"105,4","105,5","105,5","105,5","105,5",Yes,NORDEX,N90/2500 HS,,80,04.02.2014
NORDEX N90/2500 HS 2500 90.0 !O!,2 500,393,90,80,"93,5","97,5",101,104,105,"105,5","105,5","105,5","105,5","105,5",Yes,NORDEX,N90/2500 HS,,80,04.02.2014
REpower MM 82 Evolution 2050 82.0 !O!,2 050,388.2,82,,,,,,,,,,,,No,REpower,MM 82 Evolution,,80,10.03.2014
REpower MM 92 Evolution 2050 92.5 !O!,2 050,305.1,92.5,,,,,,,,,,,,No,REpower,MM 92 Evolution,,80,10.03.2014
SENVION MM100 2000 100.0 !O!,2 000,254.6,100,80,"91,3","96,1","101,4",103,"103,7",,,,,,Yes,SENVION,MM100,,100,19.01.2017
SENVION MM100 2000 100.0 !O!,2 000,254.6,100,100,"91,7","96,8","101,9","103,2","103,8",,,,,,Yes,SENVION,MM100,,100,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,58.5,"88,6","93,5","99,2","103,3",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,59,"88,6","93,5","99,2","103,3",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,68,"88,9","94,1","99,7","103,6",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,69,"88,9","94,1","99,7","103,6",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,78,"89,1","94,6","100,2","103,7",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,80,"89,1","94,6","100,2","103,7",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,98,"89,5","95,4","100,9","103,8",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM82 2050 82.0 !O!,2 050,388.2,82,100,"89,5","95,4","100,9","103,8",104,,,,,,Yes,SENVION,MM82,,80,19.01.2017
SENVION MM92 2050 92.5 !O!,2 050,305.1,92.5,68,"89,2","92,5","99,9","102,2","103,1",,,,,,Yes,SENVION,MM92,,80,19.01.2017
SENVION MM92 2050 92.5 !O!,2 050,305.1,92.5,68.5,"89,2","92,5","99,9","102,2","103,1",,,,,,Yes,SENVION,MM92,,80,19.01.2017
SENVION MM92 2050 92.5 !O!,2 050,305.1,92.5,78,"89,2","93,3","100,4","102,4","103,1",,,,,,Yes,SENVION,MM92,,80,19.01.2017
SENVION MM92 2050 92.5 !O!,2 050,305.1,92.5,80,"89,2","93,3","100,4","102,4","103,1",,,,,,Yes,SENVION,MM92,,80,19.01.2017
SENVION MM92 2050 92.5 !O!,2 050,305.1,92.5,98,"89,2","94,4","100,9","102,5","103,2",,,,,,Yes,SENVION,MM92,,80,19.01.2017
SENVION MM92 2050 92.5 !O!,2 050,305.1,92.5,100,"89,2","94,4","100,9","102,5","103,2",,,,,,Yes,SENVION,MM92,,80,19.01.2017
Siemens SWT-2.3-93 2300 92.6 !O!,2 300,341.5,92.6,63.3,"88,8","91,9","98,2","103,2","105,3","105,4","105,4","105,4","105,4",,Yes,Siemens,SWT-2.3-93,,68.3,26.07.2016
Siemens SWT-2.3-93 2300 92.6 !O!,2 300,341.5,92.6,68.3,"88,9","92,1","98,6","103,4","105,4","105,4","105,4","105,4","105,4",,Yes,Siemens,SWT-2.3-93,,68.3,26.07.2016
Siemens SWT-2.3-93 2300 92.6 !O!,2 300,341.5,92.6,80,89,"92,5","99,5","103,8","105,4","105,4","105,4","105,4",,,Yes,Siemens,SWT-2.3-93,,68.3,26.07.2016
Siemens Gamesa SWT-2.625-120 2625 120.0 !O!,2 625,232.1,120,85.1,98.8,99.9,102.9,106.5,108.4,108.5,108.5,108.5,,,Yes,Siemens Gamesa,SWT-2.625-120,,85.1,16.11.2020
Siemens SWT-2.3-101 2300 101.0 !O!,2 300,287.1,101,73.5,,,,"104,3",106,106,106,106,,,Yes,Siemens,SWT-2.3-101,,80,26.07.2016
Siemens SWT-2.3-101 2300 101.0 !O!,2 300,287.1,101,78.3,,,,"104,4",106,106,106,106,,,Yes,Siemens,SWT-2.3-101,,80,26.07.2016
Siemens SWT-2.3-101 2300 101.0 !O!,2 300,287.1,101,80,,,,"104,5",106,106,106,106,,,Yes,Siemens,SWT-2.3-101,,80,26.07.2016
Siemens SWT-2.3-113 2300 113.0 !O!,2 300,229.3,113,92.5,"91,1","96,4","102,5","104,4",105,105,105,105,105,105,Yes,Siemens,SWT-2.3-113,,99.5,26.07.2016
Siemens SWT-2.3-113 2300 113.0 !O!,2 300,229.3,113,99.5,"91,2","96,6","102,6","104,5",105,105,105,105,105,105,Yes,Siemens,SWT-2.3-113,,99.5,26.07.2016
Siemens SWT-2.3-113 2300 113.0 !O!,2 300,229.3,113,122.5,"91,6","97,2",103,"104,7",105,105,105,105,105,105,Yes,Siemens,SWT-2.3-113,,99.5,26.07.2016
Siemens SWT-2.3-113 2300 113.0 !O!,2 300,229.3,113,142.5,"91,9","97,6","103,2","104,8",105,105,105,105,105,105,Yes,Siemens,SWT-2.3-113,,99.5,26.07.2016
Siemens SWT-3.0-101 3000 100.6 !O!,3 000,377.4,100.6,,,,,,,,,,,,No,Siemens,SWT-3.0-101,,94,13.09.2016
Siemens SWT-3.0-101 3000 101.0 !O!,3 000,374.4,101,74.5,"90,9","95,1","99,6","104,3","106,5",107,107,107,,,Yes,Siemens,SWT-3.0-101,,94,19.01.2021
Siemens SWT-3.0-101 3000 101.0 !O!,3 000,374.4,101,79.5,91,"95,2","99,8","104,5","106,5",107,107,107,,,Yes,Siemens,SWT-3.0-101,,94,19.01.2021
Siemens SWT-3.0-101 3000 101.0 !O!,3 000,374.4,101,89.5,"91,2","95,5","100,2","104,8","106,6",107,107,107,,,Yes,Siemens,SWT-3.0-101,,94,19.01.2021
Siemens SWT-3.0-101 3000 101.0 !O!,3 000,374.4,101,94,"91,3","95,6","100,3","104,9","106,7",107,107,107,,,Yes,Siemens,SWT-3.0-101,,94,19.01.2021
Siemens SWT-3.2-101 3200 100.6 !O!,3 200,402.6,100.6,,,,,,,,,,,,No,Siemens,SWT-3.2-101,,94,13.09.2016
Siemens SWT-3.2-101 3200 101.0 !O!,3 200,399.4,101,74.5,"90,9","95,1","99,6","104,3","106,5",107,107,107,,,Yes,Siemens,SWT-3.2-101,,94,26.07.2016
Siemens SWT-3.2-101 3200 101.0 !O!,3 200,399.4,101,79.5,91,"95,2","99,8","104,5","106,5",107,107,107,,,Yes,Siemens,SWT-3.2-101,,94,26.07.2016
Siemens SWT-3.2-101 3200 101.0 !O!,3 200,399.4,101,89.5,"91,2","95,5","100,2","104,8","106,6",107,107,107,,,Yes,Siemens,SWT-3.2-101,,94,26.07.2016
Siemens SWT-3.2-101 3200 101.0 !O!,3 200,399.4,101,94,"91,3","95,6","100,3","104,9","106,7",107,107,107,,,Yes,Siemens,SWT-3.2-101,,94,26.07.2016
Siemens SWT-3.2-113 2A 3200 113.0 !O!,3 200,319.1,113,83.5,"90,6","94,9","99,5","104,3",106,106,106,,,,Yes,Siemens,SWT-3.2-113 2A,,92.5,26.07.2016
Siemens SWT-3.2-113 2A 3200 113.0 !O!,3 200,319.1,113,88,"90,7","95,1","99,7","104,5",106,106,106,,,,Yes,Siemens,SWT-3.2-113 2A,,92.5,26.07.2016
